bearing,delay,timestamp,lastLocID,lastStopSeq,nextLocID,nextStopSeq,signMessageLong,tripID,vehicle_id,vehicle_location_longitude,vehicle_location_latitude
178,-1,2017-01-31 01:15:37,8378,9,8379,10,MAX  Blue Line to Hillsboro,7127640,117,-122.67143300000001,45.524513
201,-18,2017-01-31 01:17:12,8379,10,8380,11,MAX  Blue Line to Hillsboro,7127640,117,-122.67146699999999,45.521709
200,-53,2017-01-31 01:18:51,8380,11,8381,12,MAX  Blue Line to Hillsboro,7127640,117,-122.67283700000002,45.519126
290,-86,2017-01-31 01:21:34,8381,12,8382,13,MAX  Blue Line to Hillsboro,7127640,117,-122.67620900000001,45.518413
290,-77,2017-01-31 01:23:08,8382,13,8383,14,MAX  Blue Line to Hillsboro,7127640,117,-122.67823999999999,45.518957
290,-68,2017-01-31 01:24:34,8383,14,8384,15,MAX  Blue Line to Hillsboro,7127640,117,-122.68026499999999,45.519498999999996
290,-64,2017-01-31 01:25:47,8384,15,9757,16,MAX  Blue Line to Hillsboro,7127640,117,-122.68371299999998,45.520421999999996
160,9,2017-01-31 01:40:11,9624,20,9818,21,MAX  Blue Line to Hillsboro,7127640,117,-122.783029,45.510149
199,-12,2017-01-31 01:28:11,9757,16,9820,17,MAX  Blue Line to Hillsboro,7127640,117,-122.69071699999999,45.521179
264,1,2017-01-31 01:45:34,9818,21,9823,22,MAX  Blue Line to Hillsboro,7127640,117,-122.803141,45.490859
305,-29,2017-01-31 01:51:45,9819,24,9827,25,MAX  Blue Line to Hillsboro,7127640,117,-122.83553899999998,45.501704
204,7,2017-01-31 01:29:21,9820,17,10117,18,MAX  Blue Line to Hillsboro,7127640,117,-122.69188500000001,45.519588
299,-29,2017-01-31 01:47:52,9823,22,9825,23,MAX  Blue Line to Hillsboro,7127640,117,-122.81013999999999,45.490725
299,-23,2017-01-31 01:49:51,9825,23,9819,24,MAX  Blue Line to Hillsboro,7127640,117,-122.8245,45.49647
304,-71,2017-01-31 01:53:29,9827,25,9829,26,MAX  Blue Line to Hillsboro,7127640,117,-122.84374199999999,45.50607
305,-149,2017-01-31 01:56:43,9829,26,9832,27,MAX  Blue Line to Hillsboro,7127640,117,-122.85315200000001,45.51082
287,15,2017-01-31 01:31:07,10117,18,10121,19,MAX  Blue Line to Hillsboro,7127640,117,-122.696751,45.51895
267,30,2017-01-31 01:34:24,10121,19,9624,20,MAX  Blue Line to Hillsboro,7127640,117,-122.72186200000002,45.510595
296,-51,2017-01-31 01:00:05,8371,2,8372,3,MAX  Blue Line to Hillsboro,7127640,245,-122.58120600000001,45.534514
288,4,2017-01-31 01:01:55,8372,3,8373,4,MAX  Blue Line to Hillsboro,7127640,245,-122.609747,45.527784999999994
288,15,2017-01-31 01:04:05,8373,4,8374,5,MAX  Blue Line to Hillsboro,7127640,245,-122.62406399999999,45.533578999999996
269,33,2017-01-31 01:07:44,8374,5,8375,6,MAX  Blue Line to Hillsboro,7127640,245,-122.655078,45.530091999999996
270,31,2017-01-31 01:09:16,8375,6,8376,7,MAX  Blue Line to Hillsboro,7127640,245,-122.659035,45.530105999999996
270,22,2017-01-31 01:10:58,8376,7,8377,8,MAX  Blue Line to Hillsboro,7127640,245,-122.663572,45.530113
225,6,2017-01-31 01:12:14,8377,8,8378,9,MAX  Blue Line to Hillsboro,7127640,245,-122.66641100000001,45.529893
178,-1,2017-01-31 01:15:37,8378,9,8379,10,MAX  Blue Line to Hillsboro,7127640,245,-122.67143300000001,45.524513
201,-18,2017-01-31 01:17:12,8379,10,8380,11,MAX  Blue Line to Hillsboro,7127640,245,-122.67146699999999,45.521709
200,-53,2017-01-31 01:18:51,8380,11,8381,12,MAX  Blue Line to Hillsboro,7127640,245,-122.67283700000002,45.519126
290,-86,2017-01-31 01:21:34,8381,12,8382,13,MAX  Blue Line to Hillsboro,7127640,245,-122.67620900000001,45.518413
290,-77,2017-01-31 01:23:08,8382,13,8383,14,MAX  Blue Line to Hillsboro,7127640,245,-122.67823999999999,45.518957
290,-68,2017-01-31 01:24:34,8383,14,8384,15,MAX  Blue Line to Hillsboro,7127640,245,-122.68026499999999,45.519498999999996
290,-64,2017-01-31 01:25:47,8384,15,9757,16,MAX  Blue Line to Hillsboro,7127640,245,-122.68371299999998,45.520421999999996
160,9,2017-01-31 01:40:11,9624,20,9818,21,MAX  Blue Line to Hillsboro,7127640,245,-122.783029,45.510149
199,-12,2017-01-31 01:28:11,9757,16,9820,17,MAX  Blue Line to Hillsboro,7127640,245,-122.69071699999999,45.521179
264,1,2017-01-31 01:45:34,9818,21,9823,22,MAX  Blue Line to Hillsboro,7127640,245,-122.803141,45.490859
305,-29,2017-01-31 01:51:45,9819,24,9827,25,MAX  Blue Line to Hillsboro,7127640,245,-122.83553899999998,45.501704
204,7,2017-01-31 01:29:21,9820,17,10117,18,MAX  Blue Line to Hillsboro,7127640,245,-122.69188500000001,45.519588
299,-29,2017-01-31 01:47:52,9823,22,9825,23,MAX  Blue Line to Hillsboro,7127640,245,-122.81013999999999,45.490725
299,-23,2017-01-31 01:49:51,9825,23,9819,24,MAX  Blue Line to Hillsboro,7127640,245,-122.8245,45.49647
304,-71,2017-01-31 01:53:29,9827,25,9829,26,MAX  Blue Line to Hillsboro,7127640,245,-122.84374199999999,45.50607
305,-149,2017-01-31 01:56:43,9829,26,9832,27,MAX  Blue Line to Hillsboro,7127640,245,-122.85315200000001,45.51082
287,15,2017-01-31 01:31:07,10117,18,10121,19,MAX  Blue Line to Hillsboro,7127640,245,-122.696751,45.51895
267,30,2017-01-31 01:34:24,10121,19,9624,20,MAX  Blue Line to Hillsboro,7127640,245,-122.72186200000002,45.510595
256,83,2017-01-31 01:00:24,8370,9,8371,10,MAX  Blue Line to Hillsboro,7127641,404,-122.56884299999999,45.531993
296,35,2017-01-31 01:02:39,8371,10,8372,11,MAX  Blue Line to Hillsboro,7127641,404,-122.58120600000001,45.534514
288,74,2017-01-31 01:04:45,8372,11,8373,12,MAX  Blue Line to Hillsboro,7127641,404,-122.609747,45.527784999999994
288,67,2017-01-31 01:07:13,8373,12,8374,13,MAX  Blue Line to Hillsboro,7127641,404,-122.62406399999999,45.533578999999996
269,79,2017-01-31 01:10:59,8374,13,8375,14,MAX  Blue Line to Hillsboro,7127641,404,-122.655078,45.530091999999996
270,80,2017-01-31 01:12:27,8375,14,8376,15,MAX  Blue Line to Hillsboro,7127641,404,-122.659035,45.530105999999996
270,45,2017-01-31 01:14:27,8376,15,8377,16,MAX  Blue Line to Hillsboro,7127641,404,-122.663045,45.53011
225,-70,2017-01-31 01:17:31,8377,16,8378,17,MAX  Blue Line to Hillsboro,7127641,404,-122.66641100000001,45.529893
178,-112,2017-01-31 01:21:29,8378,17,8379,18,MAX  Blue Line to Hillsboro,7127641,404,-122.67143300000001,45.524513
201,-155,2017-01-31 01:23:34,8379,18,8380,19,MAX  Blue Line to Hillsboro,7127641,404,-122.671618,45.521436
291,-209,2017-01-31 01:32:47,8384,23,9757,24,MAX  Blue Line to Hillsboro,7127641,404,-122.685273,45.520839
160,-190,2017-01-31 01:47:28,9624,28,9818,29,MAX  Blue Line to Hillsboro,7127641,404,-122.783029,45.510149
199,-182,2017-01-31 01:35:00,9757,24,9820,25,MAX  Blue Line to Hillsboro,7127641,404,-122.69071699999999,45.521179
264,-226,2017-01-31 01:53:20,9818,29,9823,30,MAX  Blue Line to Hillsboro,7127641,404,-122.803141,45.490859
204,-169,2017-01-31 01:36:15,9820,25,10117,26,MAX  Blue Line to Hillsboro,7127641,404,-122.69188500000001,45.519588
300,-272,2017-01-31 01:56:32,9823,30,9825,31,MAX  Blue Line to Hillsboro,7127641,404,-122.81471200000001,45.49255
299,-266,2017-01-31 01:57:54,9825,31,9819,32,MAX  Blue Line to Hillsboro,7127641,404,-122.8245,45.49647
287,-169,2017-01-31 01:38:11,10117,26,10121,27,MAX  Blue Line to Hillsboro,7127641,404,-122.696751,45.51895
267,-159,2017-01-31 01:41:33,10121,27,9624,28,MAX  Blue Line to Hillsboro,7127641,404,-122.72186200000002,45.510595
256,83,2017-01-31 01:00:24,8370,9,8371,10,MAX  Blue Line to Hillsboro,7127641,417,-122.56884299999999,45.531993
296,35,2017-01-31 01:02:39,8371,10,8372,11,MAX  Blue Line to Hillsboro,7127641,417,-122.58120600000001,45.534514
288,74,2017-01-31 01:04:45,8372,11,8373,12,MAX  Blue Line to Hillsboro,7127641,417,-122.609747,45.527784999999994
288,67,2017-01-31 01:07:13,8373,12,8374,13,MAX  Blue Line to Hillsboro,7127641,417,-122.62406399999999,45.533578999999996
269,79,2017-01-31 01:10:59,8374,13,8375,14,MAX  Blue Line to Hillsboro,7127641,417,-122.655078,45.530091999999996
270,80,2017-01-31 01:12:27,8375,14,8376,15,MAX  Blue Line to Hillsboro,7127641,417,-122.659035,45.530105999999996
270,45,2017-01-31 01:14:27,8376,15,8377,16,MAX  Blue Line to Hillsboro,7127641,417,-122.663045,45.53011
225,-70,2017-01-31 01:17:31,8377,16,8378,17,MAX  Blue Line to Hillsboro,7127641,417,-122.66641100000001,45.529893
178,-112,2017-01-31 01:21:29,8378,17,8379,18,MAX  Blue Line to Hillsboro,7127641,417,-122.67143300000001,45.524513
201,-155,2017-01-31 01:23:34,8379,18,8380,19,MAX  Blue Line to Hillsboro,7127641,417,-122.671618,45.521436
291,-209,2017-01-31 01:32:47,8384,23,9757,24,MAX  Blue Line to Hillsboro,7127641,417,-122.685273,45.520839
160,-190,2017-01-31 01:47:28,9624,28,9818,29,MAX  Blue Line to Hillsboro,7127641,417,-122.783029,45.510149
199,-182,2017-01-31 01:35:00,9757,24,9820,25,MAX  Blue Line to Hillsboro,7127641,417,-122.69071699999999,45.521179
264,-226,2017-01-31 01:53:20,9818,29,9823,30,MAX  Blue Line to Hillsboro,7127641,417,-122.803141,45.490859
204,-169,2017-01-31 01:36:15,9820,25,10117,26,MAX  Blue Line to Hillsboro,7127641,417,-122.69188500000001,45.519588
300,-272,2017-01-31 01:56:32,9823,30,9825,31,MAX  Blue Line to Hillsboro,7127641,417,-122.81471200000001,45.49255
299,-266,2017-01-31 01:57:54,9825,31,9819,32,MAX  Blue Line to Hillsboro,7127641,417,-122.8245,45.49647
287,-169,2017-01-31 01:38:11,10117,26,10121,27,MAX  Blue Line to Hillsboro,7127641,417,-122.696751,45.51895
267,-159,2017-01-31 01:41:33,10121,27,9624,28,MAX  Blue Line to Hillsboro,7127641,417,-122.72186200000002,45.510595
270,-37,2017-01-31 01:00:12,8367,10,8368,11,MAX  Blue Line to Hillsboro,7127642,247,-122.53386,45.522496999999994
270,-20,2017-01-31 01:00:43,8368,11,8369,12,MAX  Blue Line to Hillsboro,7127642,247,-122.541249,45.522546999999996
270,-2,2017-01-31 01:03:07,8369,12,8370,13,MAX  Blue Line to Hillsboro,7127642,247,-122.55955800000001,45.522672
288,-25,2017-01-31 01:07:14,8370,13,8371,14,MAX  Blue Line to Hillsboro,7127642,247,-122.564955,45.53199
296,-60,2017-01-31 01:09:44,8371,14,8372,15,MAX  Blue Line to Hillsboro,7127642,247,-122.58120600000001,45.534514
288,-11,2017-01-31 01:11:40,8372,15,8373,16,MAX  Blue Line to Hillsboro,7127642,247,-122.609747,45.527784999999994
288,-27,2017-01-31 01:14:16,8373,16,8374,17,MAX  Blue Line to Hillsboro,7127642,247,-122.62406399999999,45.533578999999996
269,-14,2017-01-31 01:18:02,8374,17,8375,18,MAX  Blue Line to Hillsboro,7127642,247,-122.655078,45.530091999999996
270,-16,2017-01-31 01:19:34,8375,18,8376,19,MAX  Blue Line to Hillsboro,7127642,247,-122.659035,45.530105999999996
270,-344,2017-01-31 01:26:25,8376,19,8377,20,MAX  Blue Line to Hillsboro,7127642,247,-122.663045,45.53011
225,-362,2017-01-31 01:27:52,8377,20,8378,21,MAX  Blue Line to Hillsboro,7127642,247,-122.66641100000001,45.529893
178,-382,2017-01-31 01:31:30,8378,21,8379,22,MAX  Blue Line to Hillsboro,7127642,247,-122.67143300000001,45.524513
201,-428,2017-01-31 01:33:37,8379,22,8380,23,MAX  Blue Line to Hillsboro,7127642,247,-122.671618,45.521436
291,-561,2017-01-31 01:44:09,8384,27,9757,28,MAX  Blue Line to Hillsboro,7127642,247,-122.685273,45.520839
160,-489,2017-01-31 01:57:58,9624,32,9818,33,MAX  Blue Line to Hillsboro,7127642,247,-122.783029,45.510149
199,-506,2017-01-31 01:45:55,9757,28,9820,29,MAX  Blue Line to Hillsboro,7127642,247,-122.69071699999999,45.521179
204,-483,2017-01-31 01:47:01,9820,29,10117,30,MAX  Blue Line to Hillsboro,7127642,247,-122.69188500000001,45.519588
287,-468,2017-01-31 01:48:41,10117,30,10121,31,MAX  Blue Line to Hillsboro,7127642,247,-122.696751,45.51895
267,-464,2017-01-31 01:52:09,10121,31,9624,32,MAX  Blue Line to Hillsboro,7127642,247,-122.72186200000002,45.510595
270,-37,2017-01-31 01:00:12,8367,10,8368,11,MAX  Blue Line to Hillsboro,7127642,320,-122.53386,45.522496999999994
270,-20,2017-01-31 01:00:43,8368,11,8369,12,MAX  Blue Line to Hillsboro,7127642,320,-122.541249,45.522546999999996
270,-2,2017-01-31 01:03:07,8369,12,8370,13,MAX  Blue Line to Hillsboro,7127642,320,-122.55955800000001,45.522672
288,-25,2017-01-31 01:07:14,8370,13,8371,14,MAX  Blue Line to Hillsboro,7127642,320,-122.564955,45.53199
296,-60,2017-01-31 01:09:44,8371,14,8372,15,MAX  Blue Line to Hillsboro,7127642,320,-122.58120600000001,45.534514
288,-11,2017-01-31 01:11:40,8372,15,8373,16,MAX  Blue Line to Hillsboro,7127642,320,-122.609747,45.527784999999994
288,-27,2017-01-31 01:14:16,8373,16,8374,17,MAX  Blue Line to Hillsboro,7127642,320,-122.62406399999999,45.533578999999996
269,-14,2017-01-31 01:18:02,8374,17,8375,18,MAX  Blue Line to Hillsboro,7127642,320,-122.655078,45.530091999999996
270,-16,2017-01-31 01:19:34,8375,18,8376,19,MAX  Blue Line to Hillsboro,7127642,320,-122.659035,45.530105999999996
270,-344,2017-01-31 01:26:25,8376,19,8377,20,MAX  Blue Line to Hillsboro,7127642,320,-122.663045,45.53011
225,-362,2017-01-31 01:27:52,8377,20,8378,21,MAX  Blue Line to Hillsboro,7127642,320,-122.66641100000001,45.529893
178,-382,2017-01-31 01:31:30,8378,21,8379,22,MAX  Blue Line to Hillsboro,7127642,320,-122.67143300000001,45.524513
201,-428,2017-01-31 01:33:37,8379,22,8380,23,MAX  Blue Line to Hillsboro,7127642,320,-122.671618,45.521436
291,-561,2017-01-31 01:44:09,8384,27,9757,28,MAX  Blue Line to Hillsboro,7127642,320,-122.685273,45.520839
160,-489,2017-01-31 01:57:58,9624,32,9818,33,MAX  Blue Line to Hillsboro,7127642,320,-122.783029,45.510149
199,-506,2017-01-31 01:45:55,9757,28,9820,29,MAX  Blue Line to Hillsboro,7127642,320,-122.69071699999999,45.521179
204,-483,2017-01-31 01:47:01,9820,29,10117,30,MAX  Blue Line to Hillsboro,7127642,320,-122.69188500000001,45.519588
287,-468,2017-01-31 01:48:41,10117,30,10121,31,MAX  Blue Line to Hillsboro,7127642,320,-122.696751,45.51895
267,-464,2017-01-31 01:52:09,10121,31,9624,32,MAX  Blue Line to Hillsboro,7127642,320,-122.72186200000002,45.510595
270,33,2017-01-31 01:00:02,8363,6,8364,7,MAX  Blue Line to Hillsboro,7127643,226,-122.47809,45.522043
270,42,2017-01-31 01:00:30,8364,7,8365,8,MAX  Blue Line to Hillsboro,7127643,226,-122.481172,45.522069
270,68,2017-01-31 01:01:49,8365,8,8366,9,MAX  Blue Line to Hillsboro,7127643,226,-122.489372,45.522141
270,89,2017-01-31 01:03:15,8366,9,8367,10,MAX  Blue Line to Hillsboro,7127643,226,-122.498855,45.522216
270,92,2017-01-31 01:05:17,8367,10,8368,11,MAX  Blue Line to Hillsboro,7127643,226,-122.51496499999999,45.522351
270,70,2017-01-31 01:08:14,8368,11,8369,12,MAX  Blue Line to Hillsboro,7127643,226,-122.541249,45.522546999999996
270,69,2017-01-31 01:10:56,8369,12,8370,13,MAX  Blue Line to Hillsboro,7127643,226,-122.55955800000001,45.522672
304,53,2017-01-31 01:14:48,8370,13,8371,14,MAX  Blue Line to Hillsboro,7127643,226,-122.564174,45.531776
296,7,2017-01-31 01:17:37,8371,14,8372,15,MAX  Blue Line to Hillsboro,7127643,226,-122.581254,45.534531
288,34,2017-01-31 01:19:56,8372,15,8373,16,MAX  Blue Line to Hillsboro,7127643,226,-122.609747,45.527784999999994
288,49,2017-01-31 01:22:00,8373,16,8374,17,MAX  Blue Line to Hillsboro,7127643,226,-122.62406399999999,45.533578999999996
270,60,2017-01-31 01:25:56,8374,17,8375,18,MAX  Blue Line to Hillsboro,7127643,226,-122.65543799999999,45.530091
270,-13,2017-01-31 01:28:30,8375,18,8376,19,MAX  Blue Line to Hillsboro,7127643,226,-122.659035,45.530105999999996
270,-4,2017-01-31 01:29:51,8376,19,8377,20,MAX  Blue Line to Hillsboro,7127643,226,-122.663335,45.530111
225,-19,2017-01-31 01:31:11,8377,20,8378,21,MAX  Blue Line to Hillsboro,7127643,226,-122.66641100000001,45.529893
178,-35,2017-01-31 01:34:43,8378,21,8379,22,MAX  Blue Line to Hillsboro,7127643,226,-122.67143300000001,45.524513
200,-36,2017-01-31 01:35:59,8379,22,8380,23,MAX  Blue Line to Hillsboro,7127643,226,-122.67144099999999,45.521758
200,-79,2017-01-31 01:38:28,8380,23,8381,24,MAX  Blue Line to Hillsboro,7127643,226,-122.67346299999998,45.517972
290,-221,2017-01-31 01:42:21,8381,24,8382,25,MAX  Blue Line to Hillsboro,7127643,226,-122.67623300000001,45.51842
291,-177,2017-01-31 01:44:29,8382,25,8383,26,MAX  Blue Line to Hillsboro,7127643,226,-122.67878,45.519101
290,-209,2017-01-31 01:45:33,8383,26,8384,27,MAX  Blue Line to Hillsboro,7127643,226,-122.680778,45.519637
290,-232,2017-01-31 01:47:18,8384,27,9757,28,MAX  Blue Line to Hillsboro,7127643,226,-122.684316,45.520583
199,-298,2017-01-31 01:51:12,9757,28,9820,29,MAX  Blue Line to Hillsboro,7127643,226,-122.69059399999999,45.521423
201,-294,2017-01-31 01:52:58,9820,29,10117,30,MAX  Blue Line to Hillsboro,7127643,226,-122.69198,45.519425
287,-398,2017-01-31 01:56:31,10117,30,10121,31,MAX  Blue Line to Hillsboro,7127643,226,-122.696751,45.51895
267,-347,2017-01-31 01:59:11,10121,31,9624,32,MAX  Blue Line to Hillsboro,7127643,226,-122.72186200000002,45.510595
270,33,2017-01-31 01:00:02,8363,6,8364,7,MAX  Blue Line to Hillsboro,7127643,239,-122.47809,45.522043
270,42,2017-01-31 01:00:30,8364,7,8365,8,MAX  Blue Line to Hillsboro,7127643,239,-122.481172,45.522069
270,68,2017-01-31 01:01:49,8365,8,8366,9,MAX  Blue Line to Hillsboro,7127643,239,-122.489372,45.522141
270,89,2017-01-31 01:03:15,8366,9,8367,10,MAX  Blue Line to Hillsboro,7127643,239,-122.498855,45.522216
270,92,2017-01-31 01:05:17,8367,10,8368,11,MAX  Blue Line to Hillsboro,7127643,239,-122.51496499999999,45.522351
270,70,2017-01-31 01:08:14,8368,11,8369,12,MAX  Blue Line to Hillsboro,7127643,239,-122.541249,45.522546999999996
270,69,2017-01-31 01:10:56,8369,12,8370,13,MAX  Blue Line to Hillsboro,7127643,239,-122.55955800000001,45.522672
304,53,2017-01-31 01:14:48,8370,13,8371,14,MAX  Blue Line to Hillsboro,7127643,239,-122.564174,45.531776
296,7,2017-01-31 01:17:37,8371,14,8372,15,MAX  Blue Line to Hillsboro,7127643,239,-122.581254,45.534531
288,34,2017-01-31 01:19:56,8372,15,8373,16,MAX  Blue Line to Hillsboro,7127643,239,-122.609747,45.527784999999994
288,49,2017-01-31 01:22:00,8373,16,8374,17,MAX  Blue Line to Hillsboro,7127643,239,-122.62406399999999,45.533578999999996
270,60,2017-01-31 01:25:56,8374,17,8375,18,MAX  Blue Line to Hillsboro,7127643,239,-122.65543799999999,45.530091
270,-13,2017-01-31 01:28:30,8375,18,8376,19,MAX  Blue Line to Hillsboro,7127643,239,-122.659035,45.530105999999996
270,-4,2017-01-31 01:29:51,8376,19,8377,20,MAX  Blue Line to Hillsboro,7127643,239,-122.663335,45.530111
225,-19,2017-01-31 01:31:11,8377,20,8378,21,MAX  Blue Line to Hillsboro,7127643,239,-122.66641100000001,45.529893
178,-35,2017-01-31 01:34:43,8378,21,8379,22,MAX  Blue Line to Hillsboro,7127643,239,-122.67143300000001,45.524513
200,-36,2017-01-31 01:35:59,8379,22,8380,23,MAX  Blue Line to Hillsboro,7127643,239,-122.67144099999999,45.521758
200,-79,2017-01-31 01:38:28,8380,23,8381,24,MAX  Blue Line to Hillsboro,7127643,239,-122.67346299999998,45.517972
290,-221,2017-01-31 01:42:21,8381,24,8382,25,MAX  Blue Line to Hillsboro,7127643,239,-122.67623300000001,45.51842
291,-177,2017-01-31 01:44:29,8382,25,8383,26,MAX  Blue Line to Hillsboro,7127643,239,-122.67878,45.519101
290,-209,2017-01-31 01:45:33,8383,26,8384,27,MAX  Blue Line to Hillsboro,7127643,239,-122.680778,45.519637
290,-232,2017-01-31 01:47:18,8384,27,9757,28,MAX  Blue Line to Hillsboro,7127643,239,-122.684316,45.520583
199,-298,2017-01-31 01:51:12,9757,28,9820,29,MAX  Blue Line to Hillsboro,7127643,239,-122.69059399999999,45.521423
201,-294,2017-01-31 01:52:58,9820,29,10117,30,MAX  Blue Line to Hillsboro,7127643,239,-122.69198,45.519425
287,-398,2017-01-31 01:56:31,10117,30,10121,31,MAX  Blue Line to Hillsboro,7127643,239,-122.696751,45.51895
267,-347,2017-01-31 01:59:11,10121,31,9624,32,MAX  Blue Line to Hillsboro,7127643,239,-122.72186200000002,45.510595
301,0,2017-01-31 01:01:57,8362,3,8362,1,MAX  Blue Line to Hillsboro,7127644,238,-122.46118200000001,45.516504
294,6,2017-01-31 01:04:46,8363,2,8364,3,MAX  Blue Line to Hillsboro,7127644,238,-122.47268500000001,45.521284
270,44,2017-01-31 01:05:57,8364,3,8365,4,MAX  Blue Line to Hillsboro,7127644,238,-122.481172,45.522069
270,42,2017-01-31 01:07:44,8365,4,8366,5,MAX  Blue Line to Hillsboro,7127644,238,-122.489372,45.522141
270,29,2017-01-31 01:09:45,8366,5,8367,6,MAX  Blue Line to Hillsboro,7127644,238,-122.498855,45.522216
271,-209,2017-01-31 01:15:56,8367,6,8368,7,MAX  Blue Line to Hillsboro,7127644,238,-122.51599399999999,45.522356
270,-227,2017-01-31 01:18:41,8368,7,8369,8,MAX  Blue Line to Hillsboro,7127644,238,-122.541249,45.522546999999996
270,-209,2017-01-31 01:21:05,8369,8,8370,9,MAX  Blue Line to Hillsboro,7127644,238,-122.55955800000001,45.522672
304,-221,2017-01-31 01:24:53,8370,9,8371,10,MAX  Blue Line to Hillsboro,7127644,238,-122.564182,45.53178
298,-238,2017-01-31 01:27:06,8371,10,8372,11,MAX  Blue Line to Hillsboro,7127644,238,-122.57978899999999,45.533995000000004
288,-207,2017-01-31 01:29:27,8372,11,8373,12,MAX  Blue Line to Hillsboro,7127644,238,-122.609747,45.527784999999994
288,-198,2017-01-31 01:31:39,8373,12,8374,13,MAX  Blue Line to Hillsboro,7127644,238,-122.62406399999999,45.533578999999996
269,-175,2017-01-31 01:35:15,8374,13,8375,14,MAX  Blue Line to Hillsboro,7127644,238,-122.655078,45.530091999999996
270,-164,2017-01-31 01:36:32,8375,14,8376,15,MAX  Blue Line to Hillsboro,7127644,238,-122.659035,45.530105999999996
270,-154,2017-01-31 01:38:21,8376,15,8377,16,MAX  Blue Line to Hillsboro,7127644,238,-122.66476000000002,45.530198999999996
225,-169,2017-01-31 01:39:12,8377,16,8378,17,MAX  Blue Line to Hillsboro,7127644,238,-122.66641100000001,45.529893
178,-169,2017-01-31 01:42:26,8378,17,8379,18,MAX  Blue Line to Hillsboro,7127644,238,-122.67143300000001,45.524513
200,-197,2017-01-31 01:44:09,8379,18,8380,19,MAX  Blue Line to Hillsboro,7127644,238,-122.67141699999999,45.521803999999996
200,-234,2017-01-31 01:45:54,8380,19,8381,20,MAX  Blue Line to Hillsboro,7127644,238,-122.67286399999999,45.519075
290,-260,2017-01-31 01:48:30,8381,20,8382,21,MAX  Blue Line to Hillsboro,7127644,238,-122.676185,45.518407
291,-188,2017-01-31 01:50:08,8382,21,8383,22,MAX  Blue Line to Hillsboro,7127644,238,-122.679428,45.519276
290,-237,2017-01-31 01:51:34,8383,22,8384,23,MAX  Blue Line to Hillsboro,7127644,238,-122.68074399999999,45.519627
290,-248,2017-01-31 01:52:58,8384,23,9757,24,MAX  Blue Line to Hillsboro,7127644,238,-122.684082,45.520521
199,-181,2017-01-31 01:55:00,9757,24,9820,25,MAX  Blue Line to Hillsboro,7127644,238,-122.69071699999999,45.521179
204,-161,2017-01-31 01:56:10,9820,25,10117,26,MAX  Blue Line to Hillsboro,7127644,238,-122.69188500000001,45.519588
287,-242,2017-01-31 01:59:25,10117,26,10121,27,MAX  Blue Line to Hillsboro,7127644,238,-122.696751,45.51895
301,0,2017-01-31 01:01:57,8362,3,8362,1,MAX  Blue Line to Hillsboro,7127644,251,-122.46118200000001,45.516504
294,6,2017-01-31 01:04:46,8363,2,8364,3,MAX  Blue Line to Hillsboro,7127644,251,-122.47268500000001,45.521284
270,44,2017-01-31 01:05:57,8364,3,8365,4,MAX  Blue Line to Hillsboro,7127644,251,-122.481172,45.522069
270,42,2017-01-31 01:07:44,8365,4,8366,5,MAX  Blue Line to Hillsboro,7127644,251,-122.489372,45.522141
270,29,2017-01-31 01:09:45,8366,5,8367,6,MAX  Blue Line to Hillsboro,7127644,251,-122.498855,45.522216
271,-209,2017-01-31 01:15:56,8367,6,8368,7,MAX  Blue Line to Hillsboro,7127644,251,-122.51599399999999,45.522356
270,-227,2017-01-31 01:18:41,8368,7,8369,8,MAX  Blue Line to Hillsboro,7127644,251,-122.541249,45.522546999999996
270,-209,2017-01-31 01:21:05,8369,8,8370,9,MAX  Blue Line to Hillsboro,7127644,251,-122.55955800000001,45.522672
304,-221,2017-01-31 01:24:53,8370,9,8371,10,MAX  Blue Line to Hillsboro,7127644,251,-122.564182,45.53178
298,-238,2017-01-31 01:27:06,8371,10,8372,11,MAX  Blue Line to Hillsboro,7127644,251,-122.57978899999999,45.533995000000004
288,-207,2017-01-31 01:29:27,8372,11,8373,12,MAX  Blue Line to Hillsboro,7127644,251,-122.609747,45.527784999999994
288,-198,2017-01-31 01:31:39,8373,12,8374,13,MAX  Blue Line to Hillsboro,7127644,251,-122.62406399999999,45.533578999999996
269,-175,2017-01-31 01:35:15,8374,13,8375,14,MAX  Blue Line to Hillsboro,7127644,251,-122.655078,45.530091999999996
270,-164,2017-01-31 01:36:32,8375,14,8376,15,MAX  Blue Line to Hillsboro,7127644,251,-122.659035,45.530105999999996
270,-154,2017-01-31 01:38:21,8376,15,8377,16,MAX  Blue Line to Hillsboro,7127644,251,-122.66476000000002,45.530198999999996
225,-169,2017-01-31 01:39:12,8377,16,8378,17,MAX  Blue Line to Hillsboro,7127644,251,-122.66641100000001,45.529893
178,-169,2017-01-31 01:42:26,8378,17,8379,18,MAX  Blue Line to Hillsboro,7127644,251,-122.67143300000001,45.524513
200,-197,2017-01-31 01:44:09,8379,18,8380,19,MAX  Blue Line to Hillsboro,7127644,251,-122.67141699999999,45.521803999999996
200,-234,2017-01-31 01:45:54,8380,19,8381,20,MAX  Blue Line to Hillsboro,7127644,251,-122.67286399999999,45.519075
290,-260,2017-01-31 01:48:30,8381,20,8382,21,MAX  Blue Line to Hillsboro,7127644,251,-122.676185,45.518407
